DATE_TIME,PLANT_ID_1,DC_POWER_Plant_1,AC_POWER_Plant_1,Daily_Yield_Plant_1,Total_Yield_Plant_1,Ambient_Temperature_Plant_1,Module_Temperature_Plant_1,Irradiation_Plant_1,PLANT_ID_2,DC_POWER_Plant_2,AC_POWER_Plant_2,Daily_Yield_Plant_2,Total_Yield_Plant_2,Ambient_Temperature_Plant_2,Module_Temperature_Plant_2,Irradiation_Plant_2
2020-05-15 23:30:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,4201.0,2433212.0,26.95176844444444,25.081197222222222,0.0
2020-05-15 23:45:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,4201.0,2433212.0,26.75583189655173,24.81448375862069,0.0
2020-05-16 00:00:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,4201.0,2433212.0,26.52780646666667,24.43326406666667,0.0
2020-05-16 00:15:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,4201.0,2433212.0,26.687312620689656,24.52914206896552,0.0
2020-05-16 00:30:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,4201.0,2433212.0,26.633027833333333,24.68845123333333,0.0
2020-05-16 00:45:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,4201.0,2433212.0,26.676575733333333,24.88044036666667,0.0
2020-05-16 01:00:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,3360.8,2433212.0,26.44045593103448,24.55380875862069,0.0
2020-05-16 01:15:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,0.0,2433212.0,26.193042,24.11722213333333,0.0
2020-05-16 01:30:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,0.0,2433212.0,26.00338010344827,23.93489220689656,0.0
2020-05-16 01:45:00,4135001.0,0.0,0.0,5754.0,6265313.0,22.23601830769231,21.241316538461536,0.0,4136001.0,0.0,0.0,0.0,2433212.0,25.95458273333333,23.974197333333336,0.0
2020-05-16 02:00:00,4135001.0,0.0,0.0,0.0,6265313.0,21.68216,20.072144,0.0,4136001.0,0.0,0.0,0.0,2433212.0,25.73270810344827,23.781227931034483,0.0
2020-05-16 02:15:00,4135001.0,0.0,0.0,0.0,6265313.0,21.6884114,19.9192038,0.0,4136001.0,0.0,0.0,0.0,2433212.0,25.415572900000004,23.332380266666668,0.0
2020-05-16 02:30:00,4135001.0,0.0,0.0,0.0,6265313.0,21.510408533333337,19.59269193333333,0.0,4136001.0,0.0,0.0,0.0,2433212.0,25.19277224137931,22.96086503448276,0.0
2020-05-16 02:45:00,4135001.0,0.0,0.0,0.0,6265313.0,21.496287,19.6248698,0.0,4136001.0,0.0,0.0,0.0,2433212.0,24.890646333333336,22.694644266666664,0.0
2020-05-16 03:00:00,4135001.0,0.0,0.0,0.0,6265313.0,21.6459126,20.065205933333328,0.0,4136001.0,0.0,0.0,0.0,2433212.0,24.73890786666667,22.36363426666667,0.0
2020-05-16 03:15:00,4135001.0,0.0,0.0,0.0,6265313.0,21.674314200000005,20.11216013333333,0.0,4136001.0,0.0,0.0,0.0,2433212.0,24.38789213793104,22.108074344827585,0.0
2020-05-16 03:30:00,4135001.0,0.0,0.0,0.0,6265313.0,21.73142093333333,20.351884,0.0,4136001.0,0.0,0.0,0.0,2433212.0,24.3363027,21.9420616,0.0
2020-05-16 03:45:00,4135001.0,0.0,0.0,0.0,6265313.0,21.78016573333333,20.50589406666667,0.0,4136001.0,0.0,0.0,0.0,2433212.0,24.443725379310344,21.88146162068965,0.0
2020-05-16 04:00:00,4135001.0,0.0,0.0,0.0,6265313.0,21.85855535714285,20.81391042857143,0.0,4136001.0,0.0,0.0,0.0,2433212.0,24.145103033333328,21.844981,0.0
2020-05-16 04:15:00,4135001.0,0.0,0.0,0.0,6265313.0,21.89991073333333,20.712640333333333,0.0,4136001.0,0.0,0.0,0.0,2433212.0,23.826843103448272,21.78638127586208,0.0
2020-05-16 04:30:00,4135001.0,0.0,0.0,0.0,6265313.0,21.92704853333333,20.72603773333333,0.0,4136001.0,0.0,0.0,0.0,2433212.0,23.926709899999995,21.9009552,0.0
2020-05-16 04:45:00,4135001.0,0.0,0.0,0.0,6265313.0,22.028684400000003,20.796402866666664,0.0,4136001.0,0.0,0.0,0.0,2433212.0,23.850604333333333,21.746985866666662,0.0
2020-05-16 05:00:00,4135001.0,0.0,0.0,0.0,6265313.0,21.93278,20.6822592,0.0,4136001.0,0.0,0.0,0.0,2433212.0,23.555944965517245,21.469423448275865,0.0
2020-05-16 05:15:00,4135001.0,0.0,0.0,0.0,6265313.0,21.866251666666663,20.472369333333333,0.0,4136001.0,0.0,0.0,0.0,2433212.0,23.608172666666665,21.290091866666668,0.0
2020-05-16 05:30:00,4135001.0,0.0,0.0,0.0,6265313.0,21.876585066666664,20.760192866666667,0.0,4136001.0,0.0,0.0,0.0,2433212.0,23.65812755172413,21.13980431034483,0.0
2020-05-16 05:45:00,4135001.0,0.0,0.0,0.0,6265313.0,21.959989266666664,20.5434348,0.0001471694642,4136001.0,0.0,0.0,0.0,2433212.0,23.7527953,21.5181203,0.001471635056
2020-05-16 06:00:00,4135001.0,49.28571429,4.757142857,0.0,6265313.0,21.9232375,20.25681407142857,0.0062059593785714,4136001.0,15.69285714285714,15.142857142857142,0.7857142857142857,2433212.785714285,24.044604566666663,22.218803,0.0130386867233333
2020-05-16 06:15:00,4135001.0,309.0,29.8625,3.875,6265316.875,21.860400400000003,20.4303872,0.0236337368666666,4136001.0,48.36,46.78,8.0,2433220.0,23.96737555172413,22.68291920689656,0.0351802419310345
2020-05-16 06:30:00,4135001.0,651.7142857,63.12857143,15.14285714,6265328.143,21.985833666666664,21.195638,0.0495149681333333,4136001.0,89.16666666666667,86.56,24.333333333333336,2433236.333333333,24.587146,23.915494766666665,0.0609255881666666
2020-05-16 06:45:00,4135001.0,1054.375,102.475,36.125,6265349.125,22.13967073333333,22.189410333333328,0.0792696434666666,4136001.0,131.66666666666669,128.19333333333333,51.73333333333333,2433263.7333333334,25.354185862068967,25.459055931034484,0.0875569148620689
